chapter,chapter_title,article,article_title,sub_article,gdpr_text,href,clean_text
7,Cooperation and consistency,62,Joint operations of supervisory authorities,3,"A supervisory authority may, in accordance with Member State law, and with the seconding supervisory authority’s authorisation, confer powers, including investigative powers on the seconding supervisory authority’s members or staff involved in joint operations or, in so far as the law of the Member State of the host supervisory authority permits, allow the seconding supervisory authority’s members or staff to exercise their investigative powers in accordance with the law of the Member State of the seconding supervisory authority. 2Such investigative powers may be exercised only under the guidance and in the presence of members or staff of the host supervisory authority. 3The seconding supervisory authority’s members or staff shall be subject to the Member State law of the host supervisory authority.",http://gdpr-info.eu/art-62-gdpr/,supervisory authority may accordance member state law seconding supervisory authority authorisation confer power including investigative power seconding supervisory authority member staff involved joint operation far law member state host supervisory authority permit allow seconding supervisory authority member staff exercise investigative power accordance law member state seconding supervisory authority investigative power may exercised guidance presence member staff host supervisory authority seconding supervisory authority member staff shall subject member state law host supervisory authority
7,Cooperation and consistency,62,Joint operations of supervisory authorities,4,"Where, in accordance with paragraph 1, staff of a seconding supervisory authority operate in another Member State, the Member State of the host supervisory authority shall assume responsibility for their actions, including liability, for any damage caused by them during their operations, in accordance with the law of the Member State in whose territory they are operating.",http://gdpr-info.eu/art-62-gdpr/,accordance paragraph staff seconding supervisory authority operate another member state member state host supervisory authority shall assume responsibility action including liability damage caused operation accordance law member state whose territory operating
7,Cooperation and consistency,62,Joint operations of supervisory authorities,5,The Member State in whose territory the damage was caused shall make good such damage under the conditions applicable to damage caused by its own staff. 2The Member State of the seconding supervisory authority whose staff has caused damage to any person in the territory of another Member State shall reimburse that other Member State in full any sums it has paid to the persons entitled on their behalf.,http://gdpr-info.eu/art-62-gdpr/,member state whose territory damage caused shall make good damage condition applicable damage caused staff member state seconding supervisory authority whose staff caused damage person territory another member state shall reimburse member state full sum paid person entitled behalf
7,Cooperation and consistency,62,Joint operations of supervisory authorities,6,"Without prejudice to the exercise of its rights vis-à-vis third parties and with the exception of paragraph 5, each Member State shall refrain, in the case provided for in paragraph 1, from requesting reimbursement from another Member State in relation to damage referred to in paragraph 4.",http://gdpr-info.eu/art-62-gdpr/,without prejudice exercise right visvis third party exception paragraph member state shall refrain case provided paragraph requesting reimbursement another member state relation damage referred paragraph
7,Cooperation and consistency,62,Joint operations of supervisory authorities,7,"Where a joint operation is intended and a supervisory authority does not, within one month, comply with the obligation laid down in the second sentence of paragraph 2 of this Article, the other supervisory authorities may adopt a provisional measure on the territory of its Member State in accordance with Article 55. 2In that case, the urgent need to act under Article 66(1) shall be presumed to be met and require an opinion or an urgent binding decision from the Board pursuant to Article 66(2).",http://gdpr-info.eu/art-62-gdpr/,joint operation intended supervisory authority within one month comply obligation laid second sentence paragraph article supervisory authority may adopt provisional measure territory member state accordance article case urgent need act article shall presumed met require opinion urgent binding decision board pursuant article
7,Cooperation and consistency,63,Consistency mechanism,1,"In order to contribute to the consistent application of this Regulation throughout the Union, the supervisory authorities shall cooperate with each other and, where relevant, with the Commission, through the consistency mechanism as set out in this Section.",http://gdpr-info.eu/art-63-gdpr/,order contribute consistent application regulation throughout union supervisory authority shall cooperate relevant commission consistency mechanism set section
7,Cooperation and consistency,64,Opinion of the Board,1,"The Board shall issue an opinion where a competent supervisory authority intends to adopt any of the measures below. 2To that end, the competent supervisory authority shall communicate the draft decision to the Board, when it
aims to adopt a list of the processing operations subject to the requirement for a data protection impact assessment pursuant to Article 35(4)
concerns a matter pursuant to Article 40(7) whether a draft code of conduct or an amendment or extension to a code of conduct complies with this Regulation
aims to approve the requirements for accreditation of a body pursuant to Article 41(3), of a certification body pursuant to Article 43(3) or the criteria for certification referred to in Article 42(5)
aims to determine standard data protection clauses referred to in point (d) of Article 46(2) and in Article 28(8)
aims to authorise contractual clauses referred to in point (a) of Article 46(3); or",http://gdpr-info.eu/art-64-gdpr/,board shall issue opinion competent supervisory authority intends adopt measure end competent supervisory authority shall communicate draft decision board aim adopt list processing operation subject requirement data protection impact assessment pursuant article concern matter pursuant article whether draft code conduct amendment extension code conduct complies regulation aim approve requirement accreditation body pursuant article certification body pursuant article criterion certification referred article aim determine standard data protection clause referred point article article aim authorise contractual clause referred point article
7,Cooperation and consistency,64,Opinion of the Board,2,aims to approve binding corporate rules within the meaning of Article 47.,http://gdpr-info.eu/art-64-gdpr/,aim approve binding corporate rule within meaning article
7,Cooperation and consistency,64,Opinion of the Board,3,"Any supervisory authority, the Chair of the Board or the Commission may request that any matter of general application or producing effects in more than one Member State be examined by the Board with a view to obtaining an opinion, in particular where a competent supervisory authority does not comply with the obligations for mutual assistance in accordance with Article 61 or for joint operations in accordance with Article 62.",http://gdpr-info.eu/art-64-gdpr/,supervisory authority chair board commission may request matter general application producing effect one member state examined board view obtaining opinion particular competent supervisory authority comply obligation mutual assistance accordance article joint operation accordance article
7,Cooperation and consistency,64,Opinion of the Board,4,"In the cases referred to in paragraphs 1 and 2, the Board shall issue an opinion on the matter submitted to it provided that it has not already issued an opinion on the same matter. 2That opinion shall be adopted within eight weeks by simple majority of the members of the Board. 3That period may be extended by a further six weeks, taking into account the complexity of the subject matter. 4Regarding the draft decision referred to in paragraph 1 circulated to the members of the Board in accordance with paragraph 5, a member which has not objected within a reasonable period indicated by the Chair, shall be deemed to be in agreement with the draft decision.",http://gdpr-info.eu/art-64-gdpr/,case referred paragraph board shall issue opinion matter submitted provided already issued opinion matter opinion shall adopted within eight week simple majority member board period may extended six week taking account complexity subject matter regarding draft decision referred paragraph circulated member board accordance paragraph member objected within reasonable period indicated chair shall deemed agreement draft decision
7,Cooperation and consistency,64,Opinion of the Board,5,"Supervisory authorities and the Commission shall, without undue delay, communicate by electronic means to the Board, using a standardised format any relevant information, including as the case may be a summary of the facts, the draft decision, the grounds which make the enactment of such measure necessary, and the views of other supervisory authorities concerned.",http://gdpr-info.eu/art-64-gdpr/,supervisory authority commission shall without undue delay communicate electronic mean board using standardised format relevant information including case may summary fact draft decision ground make enactment measure necessary view supervisory authority concerned
7,Cooperation and consistency,64,Opinion of the Board,6,"The Chair of the Board shall, without undue, delay inform by electronic means
the members of the Board and the Commission of any relevant information which has been communicated to it using a standardised format. The secretariat of the Board shall, where necessary, provide translations of relevant information; and",http://gdpr-info.eu/art-64-gdpr/,chair board shall without undue delay inform electronic mean member board commission relevant information communicated using standardised format secretariat board shall necessary provide translation relevant information
7,Cooperation and consistency,64,Opinion of the Board,7,"the supervisory authority referred to, as the case may be, in paragraphs 1 and 2, and the Commission of the opinion and make it public.",http://gdpr-info.eu/art-64-gdpr/,supervisory authority referred case may paragraph commission opinion make public
7,Cooperation and consistency,64,Opinion of the Board,8,The competent supervisory authority referred to in paragraph 1 shall not adopt its draft decision referred to in paragraph 1 within the period referred to in paragraph 3.,http://gdpr-info.eu/art-64-gdpr/,competent supervisory authority referred paragraph shall adopt draft decision referred paragraph within period referred paragraph
7,Cooperation and consistency,64,Opinion of the Board,9,"The competent supervisory authority referred to in paragraph 1 shall take utmost account of the opinion of the Board and shall, within two weeks after receiving the opinion, communicate to the Chair of the Board by electronic means whether it will maintain or amend its draft decision and, if any, the amended draft decision, using a standardised format.",http://gdpr-info.eu/art-64-gdpr/,competent supervisory authority referred paragraph shall take utmost account opinion board shall within two week receiving opinion communicate chair board electronic mean whether maintain amend draft decision amended draft decision using standardised format
7,Cooperation and consistency,64,Opinion of the Board,10,"Where the competent supervisory authority referred to in paragraph 1 informs the Chair of the Board within the period referred to in paragraph 7 of this Article that it does not intend to follow the opinion of the Board, in whole or in part, providing the relevant grounds, Article 65(1) shall apply.",http://gdpr-info.eu/art-64-gdpr/,competent supervisory authority referred paragraph informs chair board within period referred paragraph article intend follow opinion board whole part providing relevant ground article shall apply
7,Cooperation and consistency,65,Dispute resolution by the Board,1,"In order to ensure the correct and consistent application of this Regulation in individual cases, the Board shall adopt a binding decision in the following cases
where, in a case referred to in Article 60(4), a supervisory authority concerned has raised a relevant and reasoned objection to a draft decision of the lead supervisory authority and the lead supervisory authority has not followed the objection or has rejected such an objection as being not relevant or reasoned. The binding decision shall concern all the matters which are the subject of the relevant and reasoned objection, in particular whether there is an infringement of this Regulation
where there are conflicting views on which of the supervisory authorities concerned is competent for the main establishment
where a competent supervisory authority does not request the opinion of the Board in the cases referred to in Article 64(1), or does not follow the opinion of the Board issued under Article 64. In that case, any supervisory authority concerned or the Commission may communicate the matter to the Board.",http://gdpr-info.eu/art-65-gdpr/,order ensure correct consistent application regulation individual case board shall adopt binding decision following case case referred article supervisory authority concerned raised relevant reasoned objection draft decision lead supervisory authority lead supervisory authority followed objection rejected objection relevant reasoned binding decision shall concern matter subject relevant reasoned objection particular whether infringement regulation conflicting view supervisory authority concerned competent main establishment competent supervisory authority request opinion board case referred article follow opinion board issued article case supervisory authority concerned commission may communicate matter board
7,Cooperation and consistency,65,Dispute resolution by the Board,2,The decision referred to in paragraph 1 shall be adopted within one month from the referral of the subject-matter by a two-thirds majority of the members of the Board. 2That period may be extended by a further month on account of the complexity of the subject-matter. 3The decision referred to in paragraph 1 shall be reasoned and addressed to the lead supervisory authority and all the supervisory authorities concerned and binding on them.,http://gdpr-info.eu/art-65-gdpr/,decision referred paragraph shall adopted within one month referral subjectmatter twothirds majority member board period may extended month account complexity subjectmatter decision referred paragraph shall reasoned addressed lead supervisory authority supervisory authority concerned binding
7,Cooperation and consistency,65,Dispute resolution by the Board,3,"Where the Board has been unable to adopt a decision within the periods referred to in paragraph 2, it shall adopt its decision within two weeks following the expiration of the second month referred to in paragraph 2 by a simple majority of the members of the Board. 2Where the members of the Board are split, the decision shall by adopted by the vote of its Chair.",http://gdpr-info.eu/art-65-gdpr/,board unable adopt decision within period referred paragraph shall adopt decision within two week following expiration second month referred paragraph simple majority member board member board split decision shall adopted vote chair
7,Cooperation and consistency,65,Dispute resolution by the Board,4,The supervisory authorities concerned shall not adopt a decision on the subject matter submitted to the Board under paragraph 1 during the periods referred to in paragraphs 2 and 3.,http://gdpr-info.eu/art-65-gdpr/,supervisory authority concerned shall adopt decision subject matter submitted board paragraph period referred paragraph
7,Cooperation and consistency,65,Dispute resolution by the Board,5,"The Chair of the Board shall notify, without undue delay, the decision referred to in paragraph 1 to the supervisory authorities concerned. 2It shall inform the Commission thereof. 3The decision shall be published on the website of the Board without delay after the supervisory authority has notified the final decision referred to in paragraph 6.",http://gdpr-info.eu/art-65-gdpr/,chair board shall notify without undue delay decision referred paragraph supervisory authority concerned shall inform commission thereof decision shall published website board without delay supervisory authority notified final decision referred paragraph
7,Cooperation and consistency,65,Dispute resolution by the Board,6,"The lead supervisory authority or, as the case may be, the supervisory authority with which the complaint has been lodged shall adopt its final decision on the basis of the decision referred to in paragraph 1 of this Article, without undue delay and at the latest by one month after the Board has notified its decision. 2The lead supervisory authority or, as the case may be, the supervisory authority with which the complaint has been lodged, shall inform the Board of the date when its final decision is notified respectively to the controller or the processor and to the data subject. 3The final decision of the supervisory authorities concerned shall be adopted under the terms of Article 60(7), (8) and (9). 4The final decision shall refer to the decision referred to in paragraph 1 of this Article and shall specify that the decision referred to in that paragraph will be published on the website of the Board in accordance with paragraph 5 of this Article. 5The final decision shall attach the decision referred to in paragraph 1 of this Article.",http://gdpr-info.eu/art-65-gdpr/,lead supervisory authority case may supervisory authority complaint lodged shall adopt final decision basis decision referred paragraph article without undue delay latest one month board notified decision lead supervisory authority case may supervisory authority complaint lodged shall inform board date final decision notified respectively controller processor data subject final decision supervisory authority concerned shall adopted term article final decision shall refer decision referred paragraph article shall specify decision referred paragraph published website board accordance paragraph article final decision shall attach decision referred paragraph article
7,Cooperation and consistency,66,Urgency procedure,1,"In exceptional circumstances, where a supervisory authority concerned considers that there is an urgent need to act in order to protect the rights and freedoms of data subjects, it may, by way of derogation from the consistency mechanism referred to in Articles 63, 64 and 65 or the procedure referred to in Article 60, immediately adopt provisional measures intended to produce legal effects on its own territory with a specified period of validity which shall not exceed three months. 2The supervisory authority shall, without delay, communicate those measures and the reasons for adopting them to the other supervisory authorities concerned, to the Board and to the Commission.",http://gdpr-info.eu/art-66-gdpr/,exceptional circumstance supervisory authority concerned considers urgent need act order protect right freedom data subject may way derogation consistency mechanism referred article procedure referred article immediately adopt provisional measure intended produce legal effect territory specified period validity shall exceed three month supervisory authority shall without delay communicate measure reason adopting supervisory authority concerned board commission
7,Cooperation and consistency,66,Urgency procedure,2,"Where a supervisory authority has taken a measure pursuant to paragraph 1 and considers that final measures need urgently be adopted, it may request an urgent opinion or an urgent binding decision from the Board, giving reasons for requesting such opinion or decision.",http://gdpr-info.eu/art-66-gdpr/,supervisory authority taken measure pursuant paragraph considers final measure need urgently adopted may request urgent opinion urgent binding decision board giving reason requesting opinion decision
7,Cooperation and consistency,66,Urgency procedure,3,"Any supervisory authority may request an urgent opinion or an urgent binding decision, as the case may be, from the Board where a competent supervisory authority has not taken an appropriate measure in a situation where there is an urgent need to act, in order to protect the rights and freedoms of data subjects, giving reasons for requesting such opinion or decision, including for the urgent need to act.",http://gdpr-info.eu/art-66-gdpr/,supervisory authority may request urgent opinion urgent binding decision case may board competent supervisory authority taken appropriate measure situation urgent need act order protect right freedom data subject giving reason requesting opinion decision including urgent need act
7,Cooperation and consistency,66,Urgency procedure,4,"By derogation from Article 64(3) and Article 65(2), an urgent opinion or an urgent binding decision referred to in paragraphs 2 and 3 of this Article shall be adopted within two weeks by simple majority of the members of the Board.",http://gdpr-info.eu/art-66-gdpr/,derogation article article urgent opinion urgent binding decision referred paragraph article shall adopted within two week simple majority member board
7,Cooperation and consistency,67,Exchange of information,1,"The Commission may adopt implementing acts of general scope in order to specify the arrangements for the exchange of information by electronic means between supervisory authorities, and between supervisory authorities and the Board, in particular the standardised format referred to in Article 64.",http://gdpr-info.eu/art-67-gdpr/,commission may adopt implementing act general scope order specify arrangement exchange information electronic mean supervisory authority supervisory authority board particular standardised format referred article
7,Cooperation and consistency,68,European Data Protection Board,1,The European Data Protection Board (the ‘Board’) is hereby established as a body of the Union and shall have legal personality.,http://gdpr-info.eu/art-68-gdpr/,european data protection board board hereby established body union shall legal personality
7,Cooperation and consistency,68,European Data Protection Board,2,The Board shall be represented by its Chair.,http://gdpr-info.eu/art-68-gdpr/,board shall represented chair
7,Cooperation and consistency,68,European Data Protection Board,3,"The Board shall be composed of the head of one supervisory authority of each Member State and of the European Data Protection Supervisor, or their respective representatives.",http://gdpr-info.eu/art-68-gdpr/,board shall composed head one supervisory authority member state european data protection supervisor respective representative
7,Cooperation and consistency,68,European Data Protection Board,4,"Where in a Member State more than one supervisory authority is responsible for monitoring the application of the provisions pursuant to this Regulation, a joint representative shall be appointed in accordance with that Member State’s law.",http://gdpr-info.eu/art-68-gdpr/,member state one supervisory authority responsible monitoring application provision pursuant regulation joint representative shall appointed accordance member state law
7,Cooperation and consistency,68,European Data Protection Board,5,The Commission shall have the right to participate in the activities and meetings of the Board without voting right. 2The Commission shall designate a representative. 3The Chair of the Board shall communicate to the Commission the activities of the Board.,http://gdpr-info.eu/art-68-gdpr/,commission shall right participate activity meeting board without voting right commission shall designate representative chair board shall communicate commission activity board
7,Cooperation and consistency,68,European Data Protection Board,6,"In the cases referred to in Article 65, the European Data Protection Supervisor shall have voting rights only on decisions which concern principles and rules applicable to the Union institutions, bodies, offices and agencies which correspond in substance to those of this Regulation.",http://gdpr-info.eu/art-68-gdpr/,case referred article european data protection supervisor shall voting right decision concern principle rule applicable union institution body office agency correspond substance regulation
7,Cooperation and consistency,69,Independence,1,The Board shall act independently when performing its tasks or exercising its powers pursuant to Articles 70 and 71.,http://gdpr-info.eu/art-69-gdpr/,board shall act independently performing task exercising power pursuant article
7,Cooperation and consistency,69,Independence,2,"Without prejudice to requests by the Commission referred to in Article 70(1) and (2), the Board shall, in the performance of its tasks or the exercise of its powers, neither seek nor take instructions from anybody.",http://gdpr-info.eu/art-69-gdpr/,without prejudice request commission referred article board shall performance task exercise power neither seek take instruction anybody
7,Cooperation and consistency,70,Tasks of the Board,1,"The Board shall ensure the consistent application of this Regulation. 2To that end, the Board shall, on its own initiative or, where relevant, at the request of the Commission, in particular
monitor and ensure the correct application of this Regulation in the cases provided for in Articles 64 and 65 without prejudice to the tasks of national supervisory authorities
advise the Commission on any issue related to the protection of personal data in the Union, including on any proposed amendment of this Regulation
advise the Commission on the format and procedures for the exchange of information between controllers, processors and supervisory authorities for binding corporate rules
issue guidelines, recommendations, and best practices on procedures for erasing links, copies or replications of personal data from publicly available communication services as referred to in Article 17(2)
examine, on its own initiative, on request of one of its members or on request of the Commission, any question covering the application of this Regulation and issue guidelines, recommendations and best practices in order to encourage consistent application of this Regulation
issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for further specifying the criteria and conditions for decisions based on profiling pursuant to Article 22(2)
issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing the personal data breaches and determining the undue delay referred to in Article 33(1) and (2) and for the particular circumstances in which a controller or a processor is required to notify the personal data breach
issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph as to the circumstances in which a personal data breach is likely to result in a high risk to the rights and freedoms of the natural persons referred to in Article 34(1).",http://gdpr-info.eu/art-70-gdpr/,board shall ensure consistent application regulation end board shall initiative relevant request commission particular monitor ensure correct application regulation case provided article without prejudice task national supervisory authority advise commission issue related protection personal data union including proposed amendment regulation advise commission format procedure exchange information controller processor supervisory authority binding corporate rule issue guideline recommendation best practice procedure erasing link copy replication personal data publicly available communication service referred article examine initiative request one member request commission question covering application regulation issue guideline recommendation best practice order encourage consistent application regulation issue guideline recommendation best practice accordance point e paragraph specifying criterion condition decision based profiling pursuant article issue guideline recommendation best practice accordance point e paragraph establishing personal data breach determining undue delay referred article particular circumstance controller processor required notify personal data breach issue guideline recommendation best practice accordance point e paragraph circumstance personal data breach likely result high risk right freedom natural person referred article
7,Cooperation and consistency,70,Tasks of the Board,2,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for personal data transfers based on binding corporate rules adhered to by controllers and binding corporate rules adhered to by processors and on further necessary requirements to ensure the protection of personal data of the data subjects concerned referred to in Article 47
issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for the personal data transfers on the basis of Article 49(1)
draw up guidelines for supervisory authorities concerning the application of measures referred to in Article 58(1), (2) and (3) and the setting of administrative fines pursuant to Article 83
review the practical application of the guidelines, recommendations and best practices
issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for establishing common procedures for reporting by natural persons of infringements of this Regulation pursuant to Article 54(2)
encourage the drawing-up of codes of conduct and the establishment of data protection certification mechanisms and data protection seals and marks pursuant to Articles 40 and 42
approve the criteria of certification pursuant to Article 42(5) and maintain a public register of certification mechanisms and data protection seals and marks pursuant to Article 42(8) and of the certified controllers or processors established in third countries pursuant to Article 42(7)
approve the requirements referred to in Article 43(3) with a view to the accreditation of certification bodies referred to in Article 43
provide the Commission with an opinion on the certification requirements referred to in Article 43(8)
provide the Commission with an opinion on the icons referred to in Article 12(7)
provide the Commission with an opinion for the assessment of the adequacy of the level of protection in a third country or international organisation, including for the assessment whether a third country, a territory or one or more specified sectors within that third country, or an international organisation no longer ensures an adequate level of protection. To that end, the Commission shall provide the Board with all necessary documentation, including correspondence with the government of the third country, with regard to that third country, territory or specified sector, or with the international organisation.",http://gdpr-info.eu/art-70-gdpr/,issue guideline recommendation best practice accordance point e paragraph purpose specifying criterion requirement personal data transfer based binding corporate rule adhered controller binding corporate rule adhered processor necessary requirement ensure protection personal data data subject concerned referred article issue guideline recommendation best practice accordance point e paragraph purpose specifying criterion requirement personal data transfer basis article draw guideline supervisory authority concerning application measure referred article setting administrative fine pursuant article review practical application guideline recommendation best practice issue guideline recommendation best practice accordance point e paragraph establishing common procedure reporting natural person infringement regulation pursuant article encourage drawingup code conduct establishment data protection certification mechanism data protection seal mark pursuant article approve criterion certification pursuant article maintain public register certification mechanism data protection seal mark pursuant article certified controller processor established third country pursuant article approve requirement referred article view accreditation certification body referred article provide commission opinion certification requirement referred article provide commission opinion icon referred article provide commission opinion assessment adequacy level protection third country international organisation including assessment whether third country territory one specified sector within third country international organisation longer ensures adequate level protection end commission shall provide board necessary documentation including correspondence government third country regard third country territory specified sector international organisation
7,Cooperation and consistency,70,Tasks of the Board,3,"issue opinions on draft decisions of supervisory authorities pursuant to the consistency mechanism referred to in Article 64(1), on matters submitted pursuant to Article 64(2) and to issue binding decisions pursuant to Article 65, including in cases referred to in Article 66
promote the cooperation and the effective bilateral and multilateral exchange of information and best practices between the supervisory authorities
promote common training programmes and facilitate personnel exchanges between the supervisory authorities and, where appropriate, with the supervisory authorities of third countries or with international organisations
promote the exchange of knowledge and documentation on data protection legislation and practice with data protection supervisory authorities worldwide.",http://gdpr-info.eu/art-70-gdpr/,issue opinion draft decision supervisory authority pursuant consistency mechanism referred article matter submitted pursuant article issue binding decision pursuant article including case referred article promote cooperation effective bilateral multilateral exchange information best practice supervisory authority promote common training programme facilitate personnel exchange supervisory authority appropriate supervisory authority third country international organisation promote exchange knowledge documentation data protection legislation practice data protection supervisory authority worldwide
7,Cooperation and consistency,70,Tasks of the Board,4,issue opinions on codes of conduct drawn up at Union level pursuant to Article 40(9); and,http://gdpr-info.eu/art-70-gdpr/,issue opinion code conduct drawn union level pursuant article
7,Cooperation and consistency,70,Tasks of the Board,5,maintain a publicly accessible electronic register of decisions taken by supervisory authorities and courts on issues handled in the consistency mechanism.,http://gdpr-info.eu/art-70-gdpr/,maintain publicly accessible electronic register decision taken supervisory authority court issue handled consistency mechanism
7,Cooperation and consistency,70,Tasks of the Board,6,"Where the Commission requests advice from the Board, it may indicate a time limit, taking into account the urgency of the matter.",http://gdpr-info.eu/art-70-gdpr/,commission request advice board may indicate time limit taking account urgency matter
7,Cooperation and consistency,70,Tasks of the Board,7,"The Board shall forward its opinions, guidelines, recommendations, and best practices to the Commission and to the committee referred to in Article 93 and make them public.",http://gdpr-info.eu/art-70-gdpr/,board shall forward opinion guideline recommendation best practice commission committee referred article make public
7,Cooperation and consistency,70,Tasks of the Board,8,"The Board shall, where appropriate, consult interested parties and give them the opportunity to comment within a reasonable period. 2The Board shall, without prejudice to Article 76, make the results of the consultation procedure publicly available.",http://gdpr-info.eu/art-70-gdpr/,board shall appropriate consult interested party give opportunity comment within reasonable period board shall without prejudice article make result consultation procedure publicly available
7,Cooperation and consistency,71,Reports,1,"The Board shall draw up an annual report regarding the protection of natural persons with regard to processing in the Union and, where relevant, in third countries and international organisations. 2The report shall be made public and be transmitted to the European Parliament, to the Council and to the Commission.",http://gdpr-info.eu/art-71-gdpr/,board shall draw annual report regarding protection natural person regard processing union relevant third country international organisation report shall made public transmitted european parliament council commission
7,Cooperation and consistency,71,Reports,2,"The annual report shall include a review of the practical application of the guidelines, recommendations and best practices referred to in point (l) of Article 70(1) as well as of the binding decisions referred to in Article 65.",http://gdpr-info.eu/art-71-gdpr/,annual report shall include review practical application guideline recommendation best practice referred point l article well binding decision referred article
7,Cooperation and consistency,72,Procedure,1,"The Board shall take decisions by a simple majority of its members, unless otherwise provided for in this Regulation.",http://gdpr-info.eu/art-72-gdpr/,board shall take decision simple majority member unless otherwise provided regulation
7,Cooperation and consistency,72,Procedure,2,The Board shall adopt its own rules of procedure by a two-thirds majority of its members and organise its own operational arrangements.,http://gdpr-info.eu/art-72-gdpr/,board shall adopt rule procedure twothirds majority member organise operational arrangement
7,Cooperation and consistency,73,Chair,1,The Board shall elect a chair and two deputy chairs from amongst its members by simple majority.,http://gdpr-info.eu/art-73-gdpr/,board shall elect chair two deputy chair amongst member simple majority
7,Cooperation and consistency,73,Chair,2,The term of office of the Chair and of the deputy chairs shall be five years and be renewable once.,http://gdpr-info.eu/art-73-gdpr/,term office chair deputy chair shall five year renewable
7,Cooperation and consistency,74,Tasks of the Chair,1,"The Chair shall have the following tasks
to convene the meetings of the Board and prepare its agenda
to notify decisions adopted by the Board pursuant to Article 65 to the lead supervisory authority and the supervisory authorities concerned
to ensure the timely performance of the tasks of the Board, in particular in relation to the consistency mechanism referred to in Article 63.",http://gdpr-info.eu/art-74-gdpr/,chair shall following task convene meeting board prepare agenda notify decision adopted board pursuant article lead supervisory authority supervisory authority concerned ensure timely performance task board particular relation consistency mechanism referred article
7,Cooperation and consistency,74,Tasks of the Chair,2,The Board shall lay down the allocation of tasks between the Chair and the deputy chairs in its rules of procedure.,http://gdpr-info.eu/art-74-gdpr/,board shall lay allocation task chair deputy chair rule procedure
7,Cooperation and consistency,75,Secretariat,1,"The Board shall have a secretariat, which shall be provided by the European Data Protection Supervisor.",http://gdpr-info.eu/art-75-gdpr/,board shall secretariat shall provided european data protection supervisor
7,Cooperation and consistency,75,Secretariat,2,The secretariat shall perform its tasks exclusively under the instructions of the Chair of the Board.,http://gdpr-info.eu/art-75-gdpr/,secretariat shall perform task exclusively instruction chair board
7,Cooperation and consistency,75,Secretariat,3,The staff of the European Data Protection Supervisor involved in carrying out the tasks conferred on the Board by this Regulation shall be subject to separate reporting lines from the staff involved in carrying out tasks conferred on the European Data Protection Supervisor.,http://gdpr-info.eu/art-75-gdpr/,staff european data protection supervisor involved carrying task conferred board regulation shall subject separate reporting line staff involved carrying task conferred european data protection supervisor
7,Cooperation and consistency,75,Secretariat,4,"Where appropriate, the Board and the European Data Protection Supervisor shall establish and publish a Memorandum of Understanding implementing this Article, determining the terms of their cooperation, and applicable to the staff of the European Data Protection Supervisor involved in carrying out the tasks conferred on the Board by this Regulation.",http://gdpr-info.eu/art-75-gdpr/,appropriate board european data protection supervisor shall establish publish memorandum understanding implementing article determining term cooperation applicable staff european data protection supervisor involved carrying task conferred board regulation
7,Cooperation and consistency,75,Secretariat,5,"The secretariat shall provide analytical, administrative and logistical support to the Board.",http://gdpr-info.eu/art-75-gdpr/,secretariat shall provide analytical administrative logistical support board
7,Cooperation and consistency,75,Secretariat,6,"The secretariat shall be responsible in particular for
the day-to-day business of the Board
communication between the members of the Board, its Chair and the Commission
communication with other institutions and the public
the use of electronic means for the internal and external communication
the translation of relevant information
the preparation and follow-up of the meetings of the Board
the preparation, drafting and publication of opinions, decisions on the settlement of disputes between supervisory authorities and other texts adopted by the Board.",http://gdpr-info.eu/art-75-gdpr/,secretariat shall responsible particular daytoday business board communication member board chair commission communication institution public use electronic mean internal external communication translation relevant information preparation followup meeting board preparation drafting publication opinion decision settlement dispute supervisory authority text adopted board
7,Cooperation and consistency,76,Confidentiality,1,"The discussions of the Board shall be confidential where the Board deems it necessary, as provided for in its rules of procedure.",http://gdpr-info.eu/art-76-gdpr/,discussion board shall confidential board deems necessary provided rule procedure
7,Cooperation and consistency,76,Confidentiality,2,"Access to documents submitted to members of the Board, experts and representatives of third parties shall be governed by Regulation (EC) No 1049/2001 of the European Parliament and of the Council¹.",http://gdpr-info.eu/art-76-gdpr/,access document submitted member board expert representative third party shall governed regulation ec european parliament council
8,"Remedies, liability and penalties",77,Right to lodge a complaint with a supervisory authority,1,"Without prejudice to any other administrative or judicial remedy, every data subject shall have the right to lodge a complaint with a supervisory authority, in particular in the Member State of his or her habitual residence, place of work or place of the alleged infringement if the data subject considers that the processing of personal data relating to him or her infringes this Regulation.",http://gdpr-info.eu/art-77-gdpr/,without prejudice administrative judicial remedy every data subject shall right lodge complaint supervisory authority particular member state habitual residence place work place alleged infringement data subject considers processing personal data relating infringes regulation
8,"Remedies, liability and penalties",77,Right to lodge a complaint with a supervisory authority,2,The supervisory authority with which the complaint has been lodged shall inform the complainant on the progress and the outcome of the complaint including the possibility of a judicial remedy pursuant to Article 78.,http://gdpr-info.eu/art-77-gdpr/,supervisory authority complaint lodged shall inform complainant progress outcome complaint including possibility judicial remedy pursuant article
