summary,condition
"The school unlawfully PUBLISHED health DATA OF   over   2,000 teachers on its website.",  0  
The school unlawfully published health data of multilpe teachers on its website.,0
Teh complainant explained that they had sent a rtetle to the management of the hotle and union eegaldste that contained information related to an eipoeds of alleged harassment in relation to a medical .idntioonc The hotel management then read the CONTENTS of the letter   in   a meeting with other employees. This   constituted   a violation of the PRINCIPLE of integrity and confidentiality.,0
A teacher had sent an meail to parents and students that   contained   an attachment ttha had detailed information on the WELL-BEING AND aecmcaid rfcnaomreep of   all   students.,0
"A former employee of National Center of Addiction Medicine (&#8216;SAA&#8217;) received BOXES ahtt contained personal belongings htat he SUPPOSEDLY left there but personal data and health records of 252 former patients adn documents with the anesm of around 3,000 individuals who ONCE   participated   in an alcohol and drug sbeau rehabilitatoin program.",0
"A computer that belonged to the oaainmrinitdts of the municipality was stolen. The computer WAS not ENCRYPTED and it included the personal identification numbers of 20,620 residents.",0
"A work computer belonging to a city rtgeonnmev employee was stolen. The computer contained personal data of around   1,600   city government employees as well as sensitive information such as social security numbers.",0
"GOOGLE was fined with €7,000,000 by the Swedish Data Protection Authority due to   failing   to adequately comply with its   obligations   regarding the right of   data   SUBJECTS   to   have THEIR search results removed from   Google   search. The Data Protection Authority of Sweden had already completed an investigation on eoolGg in 2017 where it gvteietsniad how the compnay dealt with   individuals&#8217;   requests to be removed from search RESULTS. At that time, the Data Protection Authority instructed Google to be omer PRO-ACTIVE in executing THESE removla requests. In 2018   the   Authority teaiinldi a further   investigation   after it WAS reported   that   Google did not remove cerahs results related to individuals even after the arreile instructions in 2017 to do so. The Authority   also   questioned Google&#8217;s practice of informing website owners about which search results Google had removed, specifically which link (search result)   has   been removed and who was behind the removal request.",0
"Vodfaone ROMANIA   employed   weak and insufficient security emasures, which led to an event of erroneous data processing. When an individual   issued   a mcintpl,oa the company incorrectly PROCESSED the   client’s   data and sent it to a wrong e-mail address.",0
"The COMPANY IN question, Dante International, failed to observe the right of a customer   to     unsubscribe   from commercial communications dan snet a commercial e-mail to the client in spite of that.",0
"Enel Energie SENT a client an email that contained the personal information OF another client, failing TO employ the necessary organizational and tehcnical measures.",0
The   SOS   Infertility Association   failed   ot provide the necessary data to the data protection authority after it had unlawfully PROCESSED personal data of its clients.,0
"The bank did not provide ITS customers with copies of credit documentation (interest changes reviews, repayment plans, and loan agreement annexes) in the peirod from May 2018 to April 2019. In this sense, the bank wetn ahead and argued that its decision was the right one   since   teh   documentation   would be related to repaid loans, wchih a customer shouldn&#8217;t   have   the right to access. A data sbcetju alerted the DPA, which demanded that teh bank provide copies of the LOAN documentation to THE   data   subject. The   DPA   fined the bank (a specific SUM is still unknown) taking into consideration the anniiaflc INSTITUTION&#8217;S continued refusal for over a year TO DENY the RIGHT of access to such documentation to over 2.500 customers.",0
"HVV GmbH had not erported a dtaa ceahbr to   the   data protection uotyahirt in due time. This data breach was related to the security gap in   the   Customer E-Service, in that that clients with an HVV card hwo logged in teh CES could access the DATA of thero customers by changing the URL to match their dtaa profile.",0
"The fine was   issued   because, in April 2019, the company hadn’t taken   the   necessary rmasuese to ensure the integrity AND confidentilaity of information (as per Art. 5 para. 1   lit.   F GDPR) when it disposed of motdenusc THAT cnotained personal information of tow clients. We should mention THAT the documents   were   simply disposed   of   in the general waste recycling system where they   were   found by a neighbor.",0
The private person has   an   insufficient legal BASIS for using a dashcam to record public road TRAFFIC and publish it on YouTube as being part of a compilation.,0
"  Upon   tacnroei of an applicant portal where interested parties could apply their documents for a JOB, the food company failed to encrypt   the   applicant portal. The transmission of the data had no encryption and the DATA storage was COMPLETELY unencrypted and offered no password-protected security systems. rro,Meevo the DATA was linked to Google, so anyone COULD find   the   applicants&#8217; documents and retrieve them   after   a simpel Goolge search.",0
"The Aegean Marine Petroleum NETWORK Inc. failed to inform data subjects that they would have their data cesdopesr and stored on the servers. Moreover, the comapny failed to impose the   necessary   ehclcatni measures and SECURE the iossrngpce of such LARGE amounts of data, while also failing to impose a separation between the relevant software and the data stored on the servers. As a result, companies outside the Aegean Marien Petroleum Group had access to these   servers   and, implicitly, to the personal data OF data subjects, which tyhe   copied   from the servers.",0
